"gene_id","GO_ids"
"LOC116201826","GO:0003677; GO:0003899; GO:0005665; GO:0006351"
"LOC116201192","GO:0003677; GO:0003723; GO:0046872"
"LOC116212389","GO:0000786; GO:0003677; GO:0005634; GO:0046982"
"LOC116200705",""
"LOC116196213","GO:0003735; GO:0005829; GO:0005840; GO:0006412"
"LOC116192254","GO:0003735; GO:0005829; GO:0005840; GO:0006412"
"LOC116192582","GO:0005227; GO:0016021"
"LOC116191945",""
"LOC116200970","GO:0016021"
"LOC116194231","GO:0016747"
"LOC116192441","GO:0003677; GO:0008270"
"LOC116192515","GO:0004519"
"LOC116198701","GO:0007049; GO:0051301"
"LOC116195775",""
"LOC116188309","GO:0016021"
"LOC116199022","GO:0046872; GO:0051213"
"LOC116211526","GO:0016021"
"LOC116192149","GO:0015299; GO:0016021"
"LOC116202010","GO:0005786; GO:0006614; GO:0008312; GO:0045900"
"LOC116208770",""
"LOC116197360","GO:0005576; GO:0010052"
"LOC116201226","GO:0046872; GO:0051536; GO:0097573"
"LOC116200097",""
"LOC116197497","GO:0097573"
"LOC116201215",""
"LOC116199572","GO:0005794; GO:0030136; GO:0035091; GO:0043130"
"LOC116192728",""
"LOC116212395","GO:0004857"
"LOC116194017","GO:0016021"
"LOC116212194","GO:0015145; GO:0015293; GO:0016021"
"LOC116193205","GO:0004674; GO:0005524"
"LOC116194025","GO:0016740"
"LOC116188284",""
"LOC116194179","GO:0016021"
"LOC116192818",""
"LOC116193001","GO:0016301"
"LOC116212888","GO:0003735; GO:0005840; GO:0006412"
"LOC116199552","GO:0003735; GO:0005840; GO:0006412"
"LOC116212561",""
"LOC116192617",""
"LOC116200969","GO:0016788"
"LOC116192933","GO:0004356; GO:0005524; GO:0006542"
"LOC116209805","GO:0004788; GO:0005524; GO:0005829; GO:0006772; GO:0009229; GO:0016301; GO:0030975"
"LOC116210031","GO:0004788; GO:0005524; GO:0005829; GO:0006772; GO:0009229; GO:0016301; GO:0030975"
"LOC116197893","GO:0016021"
"LOC116200007","GO:0005768; GO:0016021; GO:0035091"
"LOC116195744","GO:0005096; GO:0005543"
"LOC116211539","GO:0005634"
"LOC116214814","GO:0000160; GO:0005829; GO:0009736"
"LOC116211800","GO:0005886"
"LOC116195605","GO:0003735; GO:0005737; GO:0005840; GO:0006412"
"LOC116211606","GO:0051091"
"LOC116201459","GO:0005576; GO:0010052"
"LOC116192941","GO:0009535; GO:0061635"
"LOC116188776","GO:0016702; GO:0046872"
"LOC116199289","GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872"
"LOC116205781","GO:0009538; GO:0015979; GO:0016021"
"LOC116195964",""
"LOC116195913","GO:0015276; GO:0016021"
"LOC116190276","GO:0016757"
"LOC116193506","GO:0004185; GO:0005576"
"LOC116199550","GO:0005634"
"LOC116194882","GO:0003951; GO:0004143; GO:0005524; GO:0006952; GO:0007205"
"LOC116212396",""
"LOC116201299",""
"LOC116207774","GO:0016021"
"LOC116194096","GO:0016021"
"LOC116210122","GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"LOC116192196","GO:0046872; GO:0051213"
"LOC116194217","GO:0005509"
"LOC116210023","GO:0005471; GO:0005743; GO:0016021; GO:0140021; GO:1990544"
"LOC116193483","GO:0016491"
"LOC116197664","GO:0003677"
"LOC116212502",""
"LOC116193515","GO:0016020"
"LOC116192436",""
"LOC116196825","GO:0015031"
"LOC116194267","GO:0016021; GO:0022857"
"LOC116196898",""
"LOC116197896","GO:0005484; GO:0006886; GO:0016021; GO:0016192"
"LOC116210002","GO:0016021"
"LOC116208718","GO:0005471; GO:0005743; GO:0016021; GO:0140021; GO:1990544"
"LOC116200096","GO:0003677; GO:0003700; GO:0005634; GO:0008289; GO:0030154"
"LOC116194093",""
"LOC116195423",""
"LOC116192615","GO:0004650; GO:0005975"
"LOC116198984","GO:0051536"
"LOC116196236","GO:0003677; GO:0003700; GO:0005634"
"LOC116194340","GO:0005783; GO:0006511; GO:0016021; GO:0046872; GO:0061630"
"LOC116192919","GO:0004596; GO:0006474; GO:0031415"
"LOC116201178","GO:0005739; GO:0008759; GO:0009245; GO:0046872; GO:0103117; GO:2001289"
"LOC116192657","GO:0008168; GO:0016126; GO:0032259"
"LOC116192880","GO:0005634; GO:0046982"
"LOC116198462","GO:0005634; GO:0046983"
"LOC116195956","GO:0016021"
"LOC116194142","GO:0016021"
"LOC116200795","GO:0008643; GO:0016021; GO:0022857"
"LOC116193035",""
"LOC116212058","GO:0016567"
"LOC116196603","GO:0004430"
"LOC116192817",""
"LOC116192197",""
"LOC116198198","GO:0004367; GO:0005975; GO:0009331; GO:0046168; GO:0051287"
"LOC116193104","GO:0003743"
"LOC116195688","GO:0007049; GO:0051301"
"LOC116194125","GO:0009523; GO:0010206; GO:0010207"
"LOC116198556","GO:0003735; GO:0006412; GO:0019843; GO:0022626; GO:0046872"
"LOC116197900","GO:0005198; GO:0006886; GO:0016192; GO:0030130; GO:0030132"
"LOC116210899","GO:0005634; GO:0006355; GO:0008270"
"LOC116193502","GO:0000287; GO:0004743; GO:0005524; GO:0016301; GO:0030955"
"LOC116196444","GO:0005737; GO:0006397; GO:0043231"
"LOC116210285","GO:0016301"
"LOC116208778",""
"LOC116192435","GO:0005509; GO:0005544; GO:0006950"
"LOC116197010","GO:0005975; GO:0042973"
"LOC116201066","GO:0003677; GO:0003899; GO:0005634; GO:0006351; GO:0032549"
"LOC116213651","GO:0006885; GO:0015385; GO:0016021"
"LOC116194178","GO:0016021"
"LOC116195576","GO:0003997; GO:0005777; GO:0006635; GO:0071949"
"LOC116210909","GO:0008168; GO:0032259"
"LOC116197352",""
"LOC116214884","GO:0016021"
"LOC116197706",""
"LOC116202055","GO:0016567"
"LOC116194768","GO:0009793"
"LOC116195074","GO:0016021; GO:0016747"
"LOC116214367","GO:0005524; GO:0009536; GO:0016887; GO:0051301"
"LOC116199223","GO:0005634; GO:0008270; GO:0043565; GO:0045893"
"LOC116194169",""
"LOC116195965","GO:0000922; GO:0005737; GO:0005815; GO:0005874; GO:0007020; GO:0043015"
"LOC116198468","GO:0015267; GO:0016021"
"LOC116195428","GO:0004069; GO:0006520; GO:0009058; GO:0030170"
"LOC116195142",""
"LOC116195574","GO:0016021"
"LOC116198778","GO:0016021"
"LOC116201177","GO:0016021"
"LOC116192616","GO:0006450; GO:0030544; GO:0043022; GO:0051083"
"LOC116193236",""
"LOC116194094","GO:0016021"
"LOC116192344",""
"LOC116209629",""
"LOC116200217","GO:0005794"
"LOC116195409","GO:0005524; GO:0009536; GO:0016021"
"LOC116194280",""
"LOC116196941","GO:0003677; GO:0003700; GO:0005634"
"LOC116196675","GO:0016021"
"LOC116211589","GO:0003735; GO:0005840; GO:0006412; GO:0008097"
"LOC116212515","GO:0003677; GO:0005634; GO:0046872"
"LOC116198051","GO:0000070; GO:0005634; GO:0007062; GO:0016407; GO:0045132; GO:0046872"
"LOC116196899","GO:0005886; GO:0016021"
"LOC116196073","GO:0016567; GO:0071472"
"LOC116192439",""
"LOC116192486",""
"LOC116195979",""
"LOC116194992","GO:0005789; GO:0009617; GO:0016021"
"LOC116195040","GO:0005634; GO:0045892"
"LOC116194487","GO:0003677; GO:0003700; GO:0005634; GO:0006357; GO:0046983"
"LOC116196211",""
"LOC116196672","GO:0009850; GO:0016787"
"LOC116192661","GO:0046872"
"LOC116195248",""
"LOC116196598","GO:0003743"
"LOC116197761","GO:0005886; GO:0016021"
"LOC116197744","GO:0005975; GO:0042973"
"LOC116194591","GO:0003700"
"LOC116196971","GO:0016567"
"LOC116194954","GO:0004672; GO:0005524"
"LOC116198134",""
"LOC116214076",""
"LOC116198980","GO:0046872; GO:0051213"
"LOC116195339","GO:0016021"
"LOC116195631","GO:0015020; GO:0016021"
"LOC116211027",""
"LOC116194957","GO:0001522; GO:0003723; GO:0005730; GO:0006364"
"LOC116194505","GO:0046872"
"LOC116197899",""
"LOC116197995","GO:0003677"
"LOC116195338",""
"LOC116196808","GO:0003677; GO:0005634; GO:0006355"
"LOC116196604","GO:0003676; GO:0008408"
"LOC116193007",""
"LOC116200790",""
"LOC116197224","GO:0016021"
"LOC116196810",""
"LOC116200684","GO:0006004; GO:0016757"
"LOC116194180","GO:0016628"
"LOC116197141",""
"LOC116208964","GO:0008168; GO:0032259"
"LOC116195955","GO:0000774; GO:0005759; GO:0006457; GO:0042803; GO:0051087"
"LOC116196293","GO:0003677; GO:0003899; GO:0006351; GO:0055029"
"LOC116196597","GO:0003723"
"LOC116196536",""
"LOC116196744","GO:0004806; GO:0006629; GO:0016021"
"LOC116193902","GO:0000079; GO:0019901"
"LOC116197834","GO:0003677; GO:0006355"
"LOC116193968",""
"LOC116194330","GO:0005975; GO:0042973"
"LOC116195045","GO:0016021"
"LOC116198075",""
"LOC116196494","GO:0015095; GO:0016021"
"LOC116195686","GO:0005524; GO:0009536; GO:0016887"
"LOC116195637","GO:0000160"
"LOC116197600","GO:0005525"
"LOC116194884",""
"LOC116194872","GO:0004650; GO:0005975"
"LOC116194803","GO:0016567; GO:0099402"
"LOC116194852","GO:0016787"
"LOC116195635",""
"LOC116197398","GO:0003690; GO:0006353; GO:0006355"
"LOC116197377",""
"LOC116196446","GO:0004674; GO:0005524"
"LOC116197424","GO:0000398; GO:0005634"
"LOC116195708","GO:0016192"
"LOC116211600","GO:0016787"
"LOC116195725","GO:0003871; GO:0008270; GO:0009086; GO:0009507; GO:0032259"
"LOC116195653","GO:0016021; GO:0042721; GO:0045039"
"LOC116197261","GO:0003700; GO:0005634; GO:0043565"
"LOC116196074","GO:0016021"
"LOC116211037","GO:0003735; GO:0005737; GO:0005840; GO:0006412"
"LOC116214630",""
"LOC116192792","GO:0008194"
"LOC116195246","GO:0009638; GO:0016301"
"LOC116195650",""
"LOC116195606",""
"LOC116195408","GO:0016021"
"LOC116210675","GO:0008168; GO:0032259; GO:0046872"
"LOC116193670","GO:0003723"
"LOC116193044",""
"LOC116195880","GO:0009793"
"LOC116197914","GO:0004674; GO:0005524; GO:0016021"
"LOC116193668","GO:0003676; GO:0003724; GO:0005524; GO:0016887"
"LOC116195570","GO:0000976; GO:0003700; GO:0006351"
"LOC116193811","GO:0005634"
"LOC116193984",""
"LOC116193957","GO:0016021"
"LOC116197403","GO:0017183; GO:0046872"
"LOC116195709",""
"LOC116195693",""
"LOC116197611",""
"LOC116199334","GO:0005739; GO:0006120; GO:0070469"
"LOC116195118",""
"LOC116196743","GO:0005516"
"LOC116197762","GO:0003755; GO:0006457; GO:0110165"
"LOC116195410","GO:0004672; GO:0005509; GO:0005524"
"LOC116197042","GO:0030145; GO:0048046"
"LOC116194816","GO:0009690; GO:0019139; GO:0071949"
"LOC116195921","GO:0003690; GO:0006353; GO:0006355"
"LOC116198184","GO:0003777; GO:0005524; GO:0007018; GO:0008017"
"LOC116195552","GO:0005874; GO:0006914; GO:0016020"
"LOC116197402","GO:0000981; GO:0000987; GO:0005634; GO:0045944; GO:0046983"
"LOC116197063","GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872"
"LOC116192431","GO:0004588; GO:0004590; GO:0006207; GO:0009116; GO:0044205"
"LOC116193484","GO:0016491"
"LOC116193995","GO:0016021; GO:0022857"
"LOC116194557","GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037"
"LOC116196893","GO:0016021"
"LOC116194887","GO:0004124; GO:0006535"
"LOC116194649",""
"LOC116197079","GO:0004663; GO:0005968; GO:0018344; GO:0046872"
"LOC116195204","GO:0005524; GO:0006457; GO:0016887; GO:0051082"
"LOC116197833",""
"LOC116196089","GO:0004362; GO:0006749"
"LOC116197442","GO:0000977; GO:0005634; GO:0045944; GO:0046983"
"LOC116194885",""
"LOC116198138","GO:0030145; GO:0048046"
"LOC116194809","GO:0003723"
"LOC116192202","GO:0008270"
"LOC116196111","GO:0016021"
"LOC116195743","GO:0015095; GO:0016021"
"LOC116197581",""
"LOC116194442","GO:0002182; GO:0003735; GO:0022625"
"LOC116194911",""
"LOC116195957","GO:0046872"
"LOC116195007",""
"LOC116195931","GO:0016021"
"LOC116197115",""
"LOC116198143",""
"LOC116193633","GO:0016021; GO:0019706"
"LOC116196313","GO:0005524; GO:0005856"
"LOC116197425","GO:0016021; GO:0022857"
"LOC116197315","GO:0005576; GO:0009607"
"LOC116197548","GO:0046872"
"LOC116197070","GO:0005737; GO:0016491; GO:0050660"
"LOC116197270",""
"LOC116189981",""
"LOC116198124","GO:0000148; GO:0003843; GO:0006075; GO:0008360; GO:0016021; GO:0071555"
"LOC116197551","GO:0016021"
"LOC116193975","GO:0003677; GO:0003700; GO:0005634"
"LOC116195394","GO:0003676; GO:0005634"
"LOC116194888",""
"LOC116197128","GO:0016787; GO:0070647"
"LOC116196568","GO:0008540; GO:0030163; GO:0030234; GO:0042176"
"LOC116197074","GO:0005789; GO:0009617; GO:0016021"
"LOC116196289",""
"LOC116197602",""
"LOC116198114","GO:0004180; GO:0008235"
"LOC116195580",""
"LOC116192493",""
"LOC116194462","GO:0016021"
"LOC116195406",""
"LOC116196449","GO:0005509"
"LOC116194305",""
"LOC116205761","GO:0000139; GO:0016021; GO:0016757; GO:0071555"
"LOC116195551",""
"LOC116197871",""
"LOC116197963","GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872"
"LOC116193982","GO:0016021"
"LOC116194195","GO:0004674; GO:0005524"
"LOC116196214","GO:0009055"
"LOC116195615","GO:0031969"
"LOC116196044",""
"LOC116197466","GO:0000127; GO:0003677; GO:0005634; GO:0006384"
"LOC116197299",""
"LOC116196477","GO:0004553; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555"
"LOC116195654",""
"LOC116197856",""
"LOC116198129","GO:0003723; GO:0003735; GO:0006412; GO:0015935"
"LOC116193517","GO:0019005; GO:0031146"
"LOC116194460","GO:0007049; GO:0051301"
"LOC116203844","GO:0016021; GO:0043130"
"LOC116194535","GO:0005789"
"LOC116205381","GO:0004857"
"LOC116195100","GO:0004713; GO:0005524; GO:0005886"
"LOC116197235","GO:0046872; GO:0051213"
"LOC116204420","GO:0045927"
"LOC116198136","GO:0015031; GO:0016021; GO:0048193"
"LOC116195395","GO:0000814; GO:0071985"
"LOC116195405","GO:0004150; GO:0046654; GO:0046656"
"LOC116196518","GO:0005783; GO:0016021; GO:0046872; GO:0061630"
"LOC116195510","GO:0016021"
"LOC116194225",""
"LOC116194648","GO:0004842"
"LOC116195800","GO:0004674; GO:0005524"
"LOC116196004","GO:0016020; GO:0016757"
"LOC116197703","GO:0016021; GO:0098542"
"LOC116198090","GO:0016021"
"LOC116205305","GO:0005516"
"LOC116195065","GO:0009055"
"LOC116197709","GO:0110165"
"LOC116196007","GO:0003953; GO:0005524; GO:0006952; GO:0007165; GO:0016021; GO:0043531"
"LOC116194641",""
"LOC116196968",""
"LOC116195826","GO:0005484; GO:0006886; GO:0016021; GO:0016192"
"LOC116206197","GO:0016021"
"LOC116196288","GO:0004197; GO:0004843; GO:0005634; GO:0006511; GO:0016579"
"LOC116195664",""
"LOC116194377","GO:0003700"
"LOC116194636",""
"LOC116195480",""
"LOC116193954",""
"LOC116198142","GO:0004343; GO:0006048"
"LOC116197277",""
"LOC116197759",""
"LOC116195380","GO:0003677; GO:0005634; GO:0006355"
"LOC116197625","GO:0016788"
"LOC116196112","GO:0003729; GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412"
"LOC116204539","GO:0003729; GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412"
"LOC116197609","GO:0016021; GO:0098542"
"LOC116205935","GO:0008233"
"LOC116195017","GO:0016491; GO:0046872"
"LOC116197651","GO:0003924; GO:0005525"
"LOC116195234","GO:0003677; GO:0003700; GO:0005634"
"LOC116194811",""
"LOC116197069","GO:0003677; GO:0006355"
"LOC116197056","GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872"
"LOC116197912","GO:0016021"
"LOC116195583","GO:0016021; GO:0022857"
"LOC116197276","GO:0004089; GO:0008270; GO:0009570"
"LOC116197073","GO:0016021"
"LOC116203110","GO:0004864; GO:0005737; GO:0005886; GO:0009738"
"LOC116198140","GO:0016226; GO:0051536"
"LOC116196579","GO:0003735; GO:0005737; GO:0005840; GO:0006412"
"LOC116194126","GO:0016021; GO:0098542"
"LOC116195835","GO:0008194"
"LOC116205062","GO:0005509"
"LOC116195759","GO:0016021"
"LOC116197666","GO:0004185"
"LOC116204995","GO:0008194"
"LOC116197976","GO:0005789; GO:0005794; GO:0006888; GO:0015031; GO:0016021"
"LOC116194378","GO:0005576; GO:0009607"
"LOC116193528",""
"LOC116194941","GO:0003953; GO:0006952; GO:0007165; GO:0043531"
"LOC116204690","GO:0003723"
"LOC116204815","GO:0003924; GO:0005525"
"LOC116189980","GO:0005576; GO:0009044; GO:0045493"
"LOC116194853","GO:0005576; GO:0009044; GO:0045493"
"LOC116196761","GO:0003729; GO:0003735; GO:0005829; GO:0006412; GO:0015935"
"LOC116195225",""
"LOC116189973",""
"LOC116206189","GO:0003677; GO:0005664; GO:0006260"
"LOC116194097","GO:0006633; GO:0009922; GO:0016021; GO:0102756"
"LOC116195879",""
"LOC116203384","GO:0004197; GO:0050790"
"LOC116193695","GO:0003725"
"LOC116195647",""
"LOC116196042","GO:0004672; GO:0005524; GO:0005886; GO:0016021; GO:0030246"
"LOC116205694",""
"LOC116189972","GO:0004176; GO:0004252; GO:0009526; GO:0009570"
"LOC116195224","GO:0004176; GO:0004252; GO:0009526; GO:0009570"
"LOC116195960","GO:0010506; GO:0035658"
"LOC116198008","GO:0004061; GO:0019441"
"LOC116195233","GO:0016021; GO:0022857"
"LOC116197459","GO:0016021; GO:0016491; GO:0046872"
"LOC116195614","GO:0008270; GO:0016021"
"LOC116205373","GO:0004674; GO:0005524"
"LOC116196251",""
"LOC116197099","GO:0061630"
"LOC116206179","GO:0004672; GO:0005524; GO:0016021"
"LOC116205065","GO:0003677; GO:0005634; GO:0016021; GO:0046872"
"LOC116195539",""
"LOC116196614","GO:0009086; GO:0046522"
"LOC116202892","GO:0000155; GO:0009736; GO:0016021; GO:0048856"
"LOC116194242",""
"LOC116194480",""
"LOC116195926","GO:0006865; GO:0016021"
"LOC116196951","GO:0009570; GO:0016491; GO:0020037; GO:0046872; GO:0051539"
"LOC116202379","GO:0003993; GO:0045735"
"LOC116195888",""
"LOC116195645","GO:0003723; GO:0005737"
"LOC116196493","GO:0016021"
"LOC116202515","GO:0003677; GO:0003700; GO:0005634"
"LOC116193958","GO:0016021"
"LOC116195161","GO:0015743; GO:0016021; GO:0034220"
"LOC116205965",""
"LOC116195288","GO:0016021"
"LOC116195088","GO:0005634; GO:0005829; GO:0009691; GO:0102682"
"LOC116205630","GO:0006355"
"LOC116204394",""
"LOC116204834","GO:0016021; GO:0016740"
"LOC116196516","GO:0016787"
"LOC116194715","GO:0016021"
"LOC116195634","GO:0019843; GO:0070037; GO:0070475"
"LOC116205017","GO:0015250; GO:0016021"
"LOC116203769","GO:0004591; GO:0006099; GO:0030976"
"LOC116194108","GO:0000027; GO:0005730; GO:0022626"
"LOC116193978","GO:0004089; GO:0008270; GO:0009570"
"LOC116195343","GO:0019288; GO:0050518"
"LOC116206222",""
"LOC116198144","GO:0005750; GO:0006122"
"LOC116206392","GO:0005794"
"LOC116203451","GO:0005524; GO:0016887"
"LOC116197041","GO:0000823; GO:0005524; GO:0032958; GO:0047326; GO:0102732"
"LOC116196358","GO:0010183; GO:0036033"
"LOC116204688","GO:0009737"
"LOC116205951","GO:0000139; GO:0006506; GO:0016021"
"LOC116202746","GO:0016021"
"LOC116197713","GO:0003924; GO:0005525"
"LOC116196760","GO:0004674; GO:0004712; GO:0005524; GO:0016021; GO:0030246; GO:0048544; GO:0106310"
"LOC116202806","GO:0005737; GO:0008168; GO:0016021; GO:0032259; GO:0043231"
"LOC116196876","GO:0003735; GO:0005840; GO:0006412"
"LOC116195419","GO:0016021; GO:0016491; GO:0046872"
"LOC116195652","GO:0016021"
"LOC116206198","GO:0016853; GO:0097367; GO:1901135"
"LOC116203072","GO:0016301"
"LOC116194302","GO:0000139; GO:0008168; GO:0032259; GO:0045492"
"LOC116194971","GO:0009055; GO:0009507; GO:0046872; GO:0051537"
"LOC116205230","GO:0046872; GO:0106306; GO:0106307"
"LOC116203277","GO:0015297; GO:0016021; GO:0042910; GO:1990961"
"LOC116197707","GO:0010181; GO:0016491"
"LOC116197309","GO:0003953; GO:0007165"
"LOC116195215",""
"LOC116195745","GO:0004672; GO:0005524; GO:0016021"
"LOC116202441","GO:0005783; GO:0015031; GO:0016021"
"LOC116205014","GO:0005737; GO:0006511; GO:0008270; GO:0016567; GO:0016740"
"LOC116195748","GO:0005509; GO:0005789; GO:0016021; GO:0032469; GO:0036503"
"LOC116194969","GO:0016491"
"LOC116210186","GO:0005524; GO:0005525; GO:0008728; GO:0015969; GO:0016301"
"LOC116193496","GO:0016021"
"LOC116197230","GO:0016021"
"LOC116196102","GO:0006744; GO:0031314; GO:0032259; GO:0043333"
"LOC116197430",""
"LOC116203715","GO:0003735; GO:0006414; GO:0022626"
"LOC116204776","GO:0015145; GO:0015293; GO:0016021"
"LOC116204033","GO:0000139; GO:0015031; GO:0016021; GO:0016192"
"LOC116196337","GO:0006486; GO:0008417; GO:0016021; GO:0032580"
"LOC116203497","GO:0003723"
"LOC116203307","GO:0016021"
"LOC116206403","GO:0016021; GO:0022857"
"LOC116205700","GO:0008194"
"LOC116203748","GO:0000139; GO:0006486; GO:0016021; GO:0016757"
"LOC116205529",""
"LOC116204980","GO:0003849; GO:0008652; GO:0009073; GO:0009423; GO:0009507"
"LOC116196400",""
"LOC116205061","GO:0004857; GO:0016021; GO:0030599; GO:0042545; GO:0045330; GO:0045490"
"LOC116203057",""
"LOC116202342","GO:0016787"
"LOC116205463","GO:0003700"
"LOC116202924",""
"LOC116206272","GO:0003723; GO:0005634; GO:0006397; GO:0008270; GO:0008380"
"LOC116196514","GO:0016787"
"LOC116204537",""
"LOC116204922","GO:0005634; GO:0034477; GO:1990838"
"LOC116203181",""
"LOC116205991","GO:0005345; GO:0015211; GO:0016021"
"LOC116205054",""
"LOC116205717","GO:0016021"
"LOC116202890","GO:0005524; GO:0006457; GO:0016887; GO:0051082"
"LOC116206054","GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037"
